#chrom,start,end,Meth Dif_24mo-4mo,class_24mo_v_4mo,Gene name,name,features
chr1,95062662,95063124,0.151,strongHyper,2310007B03Rik,NM_172411,T:Other;
chr1,95628455,95628509,-0.246,strongHypo,Thap4,NM_025920,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,96109716,96109774,-0.262,strongHypo,Pdcd1,NM_008798,T:Other;
chr1,96157492,96157561,0.175,strongHyper,Pdcd1,NM_008798,T:LINE;
chr1,99807631,99807689,-0.407,strongHypo,Pam,NM_013626,T:ExtGene;T:Gene;T:Intron;
chr1,99872752,99872833,-0.326,strongHypo,Pam,NM_013626,T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,104524777,104524857,-0.462,strongHypo,Gm20268,NR_037989,T:Rleft;
chr1,107524689,107524796,-0.221,strongHypo,Pign,NM_013784,T:ExtGene;T:Gene;T:Intron;
chr1,107895724,107895792,-0.235,strongHypo,Zcchc2,NM_001122675,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,107927306,107927403,0.175,strongHyper,Zcchc2,NM_001122675,T:Exon;T:ExtGene;T:Gene;
chr1,108539997,108540525,-0.182,strongHypo,Bcl2,NM_009741,T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,108607083,108607501,-0.166,strongHypo,Bcl2,NM_009741,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1,108608045,108608147,-0.262,strongHypo,Bcl2,NM_009741,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1,108711721,108712206,0.159,strongHyper,Vps4b,NM_009190,T:Other;
chr1,108832056,108832375,-0.323,strongHypo,Serpinb12,NM_027971,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:DNA;
chr1,113569428,113569498,0.196,strongHyper,Dsel,NM_001081316,T:LTR;
chr1,119821435,119821511,0.168,strongHyper,Tsn,NM_011650,T:LINE;
chr1,121225718,121225835,0.262,strongHyper,Inhbb,NM_008381,T:Other;
chr1,122910000,122910403,0.306,strongHyper,B230209K01Rik,NR_038008,T:SINE;
chr1,122989743,122989968,0.163,strongHyper,B230209K01Rik,NR_038008,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LINE;T:LTR;
chr1,123423829,123423933,-0.211,strongHypo,Htr5b,NM_010483,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,123436848,123437152,-0.165,strongHypo,Htr5b,NM_010483,T:Other;
chr1,126978608,126978945,0.158,strongHyper,Actr3,NM_001205385,T:LTR;
chr1,127023967,127024076,0.413,strongHyper,Actr3,NM_001205385,T:Other;
chr1,127539510,127539825,0.268,strongHyper,Gpr39,NM_027677,T:SINE;
chr1,127841570,127841708,-0.188,strongHypo,Nckap5,NM_172484,T:ExtGene;T:Gene;T:Intron;
chr1,128703135,128703393,-0.205,strongHypo,Nckap5,NM_001081756,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr1,128822131,128822398,-0.162,strongHypo,Nckap5,NM_001081756,T:Other;
chr1,129515769,129515832,-0.185,strongHypo,Tmem163,NM_028135,T:ExtGene;T:Gene;T:Intron;
chr1,130337174,130337528,-0.151,strongHypo,Dars,NM_145507,T:Other;
chr1,130504852,130504957,0.26,strongHyper,Cxcr4,NM_009911,T:SINE;
chr1,130722082,130722235,0.192,strongHyper,Cxcr4,NM_009911,T:Other;
chr1,132594342,132594719,-0.164,strongHypo,Pfkfb2,NM_001162416,T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:TTSup1k;
chr1,132628646,132628730,-0.211,strongHypo,AA986860,NM_177604,T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1,132645245,132645390,0.249,strongHyper,AA986860,NM_177604,T:LTR;
chr1,132897019,132897434,-0.364,strongHypo,Il10,NM_010548,T:Other;
chr1,133014915,133015460,-0.178,strongHypo,Dyrk3,NM_145508,T:SINE;
chr1,133019407,133019512,-0.208,strongHypo,Dyrk3,NM_145508,T:Other;
chr1,133032253,133032386,-0.363,strongHypo,Dyrk3,NM_145508,T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr1,133928220,133928374,-0.189,strongHypo,Mfsd4,NM_172510,T:ExtGene;T:Gene;T:Intron;
chr1,133936908,133937314,-0.162,strongHypo,Mfsd4,NM_001114662,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,134701427,134701837,0.197,strongHyper,Nfasc,NM_001160317,T:LTR;
chr1,134751346,134751796,0.18,strongHyper,Lrrn2,NM_010732,T:DNA;T:LTR;
chr1,134966146,134966231,-0.209,strongHypo,Pik3c2b,NM_001099276,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,135061293,135061398,-0.198,strongHypo,Ppp1r15b,NM_133819,T:CGI_shore;
chr1,135123872,135124065,0.16,strongHyper,Plekha6,NM_001160268,T:Other;
chr1,135142456,135142783,0.161,strongHyper,Plekha6,NM_001160268,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr1,135216775,135216852,0.301,strongHyper,Golt1a,NM_026680,T:Exon;T:ExtGene;T:Gene;
chr1,135272604,135272729,0.243,strongHyper,Etnk2,NM_175443,T:ExtGene;T:Gene;T:Intron;
chr1,135682258,135682618,-0.23,strongHypo,Atp2b4,NM_001167949,T:Other;
chr1,136137719,136137952,-0.176,strongHypo,Adora1,NM_001039510,T:Other;
chr1,136318213,136318375,-0.174,strongHypo,Adipor1,NM_028320,T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr1,136446467,136446606,0.231,strongHyper,4931440L10Rik,NM_001145300,T:Other;
chr1,136894815,136895000,-0.5,strongHypo,Lgr6,NM_001033409,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,137032170,137032260,0.184,strongHyper,Ptpn7,NM_177081,T:ExtGene;T:Gene;T:Intron;
chr1,137454629,137454751,-0.351,strongHypo,Nav1,NM_173437,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,137568522,137569151,-0.4,strongHypo,Csrp1,NM_007791,T:Other;
chr1,137668184,137668406,-0.295,strongHypo,Phlda3,NM_013750,T:Other;
chr1,137819595,137819946,0.174,strongHyper,Pkp1,NM_019645,T:Other;
chr1,137944734,137944855,-0.309,strongHypo,Cacna1s,NM_001081023,T:SINE;
chr1,137947145,137947327,0.181,strongHyper,Cacna1s,NM_001081023,T:CGI_shore;
chr1,138015637,138015913,0.167,strongHyper,Cacna1s,NM_001081023,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr1,138466459,138466682,-0.153,strongHypo,Kif14,NM_001081258,T:LowComplexity;
chr1,138580352,138580435,-0.219,strongHypo,Gm19705,NR_045325,T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1,138678516,138678883,-0.165,strongHypo,Gm16880,NR_037986,T:Other;
chr1,138763295,138763471,-0.224,strongHypo,Nr5a2,NM_001159769,T:ExtGene;T:Gene;T:Intron;
chr1,138976222,138976282,-0.256,strongHypo,Nr5a2,NM_030676,T:Other;
chr1,139038790,139038963,-0.306,strongHypo,Nr5a2,NM_030676,T:Other;
chr1,139118313,139118478,-0.181,strongHypo,Nr5a2,NM_030676,T:Other;
chr1,140517156,140517220,-0.286,strongHypo,Nek7,NM_021605,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr1,140578298,140578406,-0.363,strongHypo,Gm5833,NR_040304,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TpUTR;T:TpUTR_woCGI;T:TSSdn1k;
chr1,140682481,140682761,-0.156,strongHypo,Lhx9,NM_001025565,T:LINE;
chr1,141775781,141776009,0.202,strongHyper,Cfhr2,NM_001025575,T:LowComplexity;T:LTR;
chr1,145104648,145104771,-0.433,strongHypo,Cdc73,NM_145991,T:Other;
chr1,145764917,145764997,0.209,strongHyper,Rgs2,NM_009061,T:Other;
chr1,145785825,145785997,-0.51,strongHypo,Rgs2,NM_009061,T:Other;
chr1,150875572,150875671,-0.452,strongHypo,Pla2g4a,NM_008869,T:Other;
chr1,151403678,151403804,-0.179,strongHypo,Pla2g4a,NM_008869,T:Other;
chr1,151861480,151861542,-0.504,strongHypo,Pla2g4a,NM_008869,T:Other;
chr1,152306262,152306326,-0.298,strongHypo,Prg4,NM_001110146,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,152872344,152872452,0.161,strongHyper,Hmcn1,NM_001024720,T:Other;
chr1,153439298,153439459,-0.258,strongHypo,Fam129a,NM_022018,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,153533891,153534169,-0.27,strongHypo,Fam129a,NM_022018,T:ExtGene;T:Gene;T:Intron;
chr1,153554072,153554510,0.206,strongHyper,Fam129a,NM_022018,T:ExtGene;T:Gene;T:Intron;
chr1,153764841,153765183,0.235,strongHyper,1700025G04Rik,NM_197990,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,154487958,154488199,-0.252,strongHypo,Rgl1,NM_016846,T:Other;
chr1,154596811,154596897,0.233,strongHyper,Apobec4,NM_001081197,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr1,154909967,154910032,0.169,strongHyper,Nmnat2,NM_175460,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,155261738,155262029,0.217,strongHyper,E330020D12Rik,NR_033736,T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr1,155464354,155464555,0.228,strongHyper,Rgs8,NM_026380,T:LTR;
chr1,155531907,155532096,0.189,strongHyper,Rgs8,NM_026380,T:ExtGene;T:Gene;T:Intron;
chr1,155589907,155590234,-0.156,strongHypo,Rgs16,NM_011267,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,155699922,155699975,0.314,strongHyper,5830403L16Rik,NM_178243,T:LTR;
chr1,155755411,155756357,-0.299,strongHypo,Glul,NM_008131,T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;T:LowComplexity;
chr1,156897984,156898205,0.179,strongHyper,Ier5,NM_010500,T:Other;
chr1,156933688,156933884,-0.193,strongHypo,Ier5,NM_010500,T:Other;
chr1,157273037,157273129,0.234,strongHyper,Xpr1,NM_011273,T:LINE;
chr1,157657730,157658111,-0.211,strongHypo,Qsox1,NM_001024945,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,157954819,157955228,-0.32,strongHypo,Fam163a,NM_177838,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LINE;T:SINE;
chr1,158215774,158215908,0.42,strongHyper,Tdrd5,NM_001134741,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,158241238,158241428,0.181,strongHyper,Nphs2,NM_130456,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1,158590991,158591048,0.221,strongHyper,Tor3a,NM_023141,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr1,159161331,159161389,-0.315,strongHypo,Rasal2,NM_177644,T:ExtGene;T:Gene;T:Intron;
chr1,162009493,162009740,0.163,strongHyper,4930523C07Rik,NM_001162896,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1,162761279,162761750,0.167,strongHyper,Rabgap1l,NM_013862,T:Other;
chr1,163327327,163328179,-0.227,strongHypo,Tnfsf4,NM_009452,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,163905108,163905379,-0.155,strongHypo,4930558K02Rik,NM_001204904,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,163941773,163942367,0.167,strongHyper,2810442N19Rik,NR_040562,T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr1,163969661,163969852,-0.202,strongHypo,Dnm3,NM_172646,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr1,164141784,164142008,-0.312,strongHypo,Dnm3,NM_172646,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1,164365059,164365301,-0.178,strongHypo,Dnm3,NM_001038619,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,164383846,164384216,-0.183,strongHypo,Dnm3,NM_001038619,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,166045129,166047361,-0.233,strongHypo,Selp,NM_011347,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;T:SINE;
chr1,166227879,166228277,0.159,strongHyper,Blzf1,NM_001160208,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1,166949118,166949245,0.189,strongHyper,4930568G15Rik,NR_040480,T:LTR;
chr1,167166951,167167039,-0.359,strongHypo,Tiprl,NM_145513,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr1,167429216,167429510,-0.237,strongHypo,Adcy10,NM_173029,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LINE;T:SimpleRepeat;T:SINE;
chr1,167519639,167519750,-0.18,strongHypo,Mpzl1,NM_001001880,T:Other;
chr1,167534429,167534603,0.195,strongHyper,Mpzl1,NM_001001880,T:ExtGene;T:Gene;T:Intron;
chr1,167632918,167633179,-0.156,strongHypo,Rcsd1,NM_001038846,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,167646284,167646380,0.153,strongHyper,Rcsd1,NM_001038846,T:Other;
chr1,167692881,167693237,0.22,strongHyper,Creg1,NM_011804,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:LINE;
chr1,167712012,167712137,-0.235,strongHypo,Creg1,NM_011804,T:Other;
chr1,168048180,168048314,0.256,strongHyper,Dusp27,NM_001033344,T:ExtGene;T:Gene;T:Intron;
chr1,168061269,168061529,-0.175,strongHypo,Gpa33,NM_021610,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:DNA;
chr1,168226710,168226908,0.243,strongHyper,Ildr2,NM_001164528,T:ExtGene;T:Gene;T:Intron;
chr1,168451287,168451390,0.183,strongHyper,Gm4846,NM_001164306,T:LTR;
chr1,168951007,168951318,0.185,strongHyper,Fam78b,NM_001160261,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr1,169000191,169000298,-0.239,strongHypo,Fam78b,NM_001160261,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,169164952,169165056,0.219,strongHyper,Uck2,NM_030724,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,169176510,169176628,-0.163,strongHypo,Uck2,NM_030724,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr1,169568545,169568741,0.17,strongHyper,Rxrg,NM_001159731,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,169603721,169603875,-0.276,strongHypo,Lmx1a,NM_033652,T:SINE;
chr1,170222178,170222476,-0.198,strongHypo,Pbx1,NM_183355,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,170254629,170255422,-0.195,strongHypo,Pbx1,NM_183355,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,170292560,170293142,-0.239,strongHypo,Pbx1,NM_183355,T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1,170355648,170356058,-0.208,strongHypo,Pbx1,NM_183355,T:ExtGene;T:Gene;T:Intron;
chr1,170356559,170357315,-0.175,strongHypo,Pbx1,NM_183355,T:ExtGene;T:Gene;T:Intron;
chr1,170406071,170406170,-0.237,strongHypo,Pbx1,NM_183355,T:Other;
chr1,171223104,171223247,-0.171,strongHypo,Nuf2,NM_023284,T:Other;
chr1,172426047,172426212,-0.181,strongHypo,Nos1ap,NM_027528,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr1,172469151,172469267,0.275,strongHyper,Nos1ap,NM_027528,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LINE;
chr1,172515455,172515548,-0.292,strongHypo,Nos1ap,NM_001109985,T:ExtGene;T:Gene;T:Intron;T:LTR;
chr1,172791902,172792120,0.228,strongHyper,Atf6,NM_001081304,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,172867262,172867364,0.204,strongHyper,Fcrla,NM_001160215,T:LTR;
chr1,172906023,172906145,0.179,strongHyper,Fcgr2b,NM_001077189,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1,172959745,172959871,-0.217,strongHypo,Fcgr4,NM_144559,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr1,172965893,172965962,0.17,strongHyper,Fcgr4,NM_144559,T:LINE;
chr1,173090277,173091157,-0.162,strongHypo,Mpz,NM_008623,T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;T:LowComplexity;
chr1,173181379,173181510,-0.153,strongHypo,Adamts4,NM_172845,T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1,173290928,173291031,-0.233,strongHypo,Klhdc9,NM_001033039,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;
chr1,173318906,173319934,0.18,strongHyper,Arhgap30,NM_001005508,T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1,173390258,173390340,0.351,strongHyper,F11r,NM_172647,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,173411452,173411546,-0.264,strongHypo,F11r,NM_172647,T:LTR;
chr1,173531188,173531252,-0.207,strongHypo,Ly9,NM_008534,T:Exon;T:ExtGene;T:Gene;
chr1,173697816,173699510,-0.295,strongHypo,Slamf1,NM_013730,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:SINE;
chr1,173702087,173703145,-0.179,strongHypo,Slamf1,NM_013730,T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr1,173704015,173704101,-0.518,strongHypo,Slamf1,NM_013730,T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,173746656,173746806,-0.233,strongHypo,Slamf1,NM_013730,T:LTR;
chr1,174074927,174074992,0.228,strongHyper,Dcaf8,NM_153555,T:Other;
chr1,174244473,174244758,0.154,strongHyper,Igsf8,NM_080419,T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1,174265961,174266236,0.234,strongHyper,Kcnj10,NM_001039484,T:Other;
chr1,174386018,174386554,-0.172,strongHypo,Slamf9,NM_029612,T:Other;
chr1,174394432,174394562,-0.332,strongHypo,Slamf9,NM_029612,T:LINE;
chr1,174434644,174434750,-0.254,strongHypo,Tagln2,NM_178598,T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr1,174510517,174510694,-0.247,strongHypo,Slamf8,NM_029084,T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1,174547003,174547089,0.198,strongHyper,Dusp23,NM_026725,T:LINE;
chr1,175074199,175074251,0.283,strongHyper,Olfr1408,NM_146764,T:LINE;
chr1,178121796,178121930,-0.332,strongHypo,Pld5,NM_001195816,T:ExtGene;T:Gene;T:Intron;
chr1,178762903,178763024,0.196,strongHyper,Sdccag8,NM_029756,T:ExtGene;T:Gene;T:Intron;
chr1,178903709,178903835,-0.253,strongHypo,Sdccag8,NM_029756,T:ExtGene;T:Gene;T:Intron;T:LINE;
chr1,178916500,178916724,0.291,strongHyper,Sdccag8,NM_029756,T:ExtGene;T:Gene;T:Intron;
chr1,179183674,179183889,-0.338,strongHypo,Akt3,NM_011785,T:Other;
chr1,179275639,179275709,0.185,strongHyper,Akt3,NM_011785,T:Other;
chr1,179611330,179611584,0.175,strongHyper,2310043L19Rik,NR_037994,T:Other;
chr1,180624673,180624854,0.189,strongHyper,Kif26b,NM_001161665,T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1,181066958,181067108,-0.187,strongHypo,Smyd3,NM_027188,T:ExtGene;T:Gene;T:Intron;
chr1,181128318,181128628,-0.188,strongHypo,Smyd3,NM_027188,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,181251568,181251628,0.169,strongHyper,Smyd3,NM_027188,T:ExtGene;T:Gene;T:Intron;
chr1,181536201,181536667,-0.195,strongHypo,Cnst,NM_146105,T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,181748714,181748984,-0.277,strongHypo,Ahctf1,NM_026375,T:LTR;
chr1,181818956,181819020,-0.19,strongHypo,Cdc42bpa,NM_001033285,T:Other;
chr1,182123460,182124523,-0.229,strongHypo,Adck3,NM_001163290,T:CGI_shore;T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_woCGI;
chr1,182148518,182148705,-0.329,strongHypo,Psen2,NM_011183,T:LINE;T:LTR;
chr1,182193899,182193968,0.176,strongHyper,Psen2,NM_001128605,T:SINE;
chr1,182207612,182207962,-0.267,strongHypo,Psen2,NM_001128605,T:LTR;
chr1,182262863,182262948,0.183,strongHyper,Itpkb,NM_001081175,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:Exon;T:ExtGene;T:Gene;
chr1,182627456,182627541,0.176,strongHyper,Mixl1,NM_013729,T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr1,182701644,182701994,0.162,strongHyper,Acbd3,NM_133225,T:SimpleRepeat;
chr1,182765685,182766070,0.19,strongHyper,BC031781,NM_145943,T:LTR;
chr1,183229579,183229635,0.29,strongHyper,Cnih3,NM_001160211,T:LINE;
chr1,183350225,183350337,-0.218,strongHypo,Cnih3,NM_001160211,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,183654952,183655147,0.238,strongHyper,Lbr,NM_133815,T:Other;
chr1,183699619,183699711,0.159,strongHyper,Lbr,NM_133815,T:Other;
chr1,183853662,183853734,0.19,strongHyper,Enah,NM_001083120,T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,185569767,185570174,-0.217,strongHypo,1700056E22Rik,NM_028516,T:LowComplexity;T:LTR;
chr1,186142946,186143007,0.158,strongHyper,1700112H15Rik,NR_040472,T:Other;
chr1,186489306,186489427,0.168,strongHyper,4930488B22Rik,NR_040627,T:Other;
chr1,186573320,186573393,0.251,strongHyper,Hlx,NM_008250,T:SINE;
chr1,186635226,186635355,-0.174,strongHypo,Mosc1,NM_001081361,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;
chr1,186915993,186916044,0.275,strongHyper,Mark1,NM_145515,T:Other;
chr1,186922451,186922680,0.16,strongHyper,Mark1,NM_145515,T:Other;
chr1,187027239,187027359,-0.16,strongHypo,Rab3gap2,NM_001163754,T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr1,187202247,187202326,-0.273,strongHypo,Eprs,NM_029735,T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,187399977,187400613,0.184,strongHyper,5033404E19Rik,NR_033600,T:Other;
chr1,187960548,187960914,-0.152,strongHypo,Lyplal1,NM_146106,T:Other;
chr1,188399469,188399519,0.2,strongHyper,Tgfb2,NM_009367,T:Other;
chr1,189754143,189754255,0.267,strongHyper,Esrrg,NM_001243792,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr1,189821407,189821557,0.186,strongHyper,Esrrg,NM_001243792,T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr1,190065831,190065925,0.212,strongHyper,Ush2a,NM_021408,T:Other;
chr1,190373748,190374054,0.157,strongHyper,Ush2a,NM_021408,T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1,190483308,190483562,0.199,strongHyper,Ush2a,NM_021408,T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1,190567121,190567408,0.315,strongHyper,Ush2a,NM_021408,T:Exon;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1,191050341,191050593,0.184,strongHyper,Kcnk2,NM_001159850,T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;
chr1,191472554,191472837,-0.183,strongHypo,Cenpf,NM_001081363,T:Exon;T:ExtGene;T:Gene;
chr1,191540042,191540196,-0.239,strongHypo,Ptpn14,NM_008976,T:SINE;
chr1,191552987,191553324,-0.164,strongHypo,Ptpn14,NM_008976,T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr1,191580357,191580562,-0.197,strongHypo,Ptpn14,NM_008976,T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr1,191684797,191684947,-0.157,strongHypo,Ptpn14,NM_008976,T:ExtGene;T:Gene;T:Intron;
chr1,192931366,192931528,0.227,strongHyper,Batf3,NM_030060,T:ExtGene;T:Gene;T:Intron;T:LINE;
