#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr10	42287287	42287459	0.158	strongHyper	Nr2e1	NM_152229	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	79977796	79978155	0.158	strongHyper	Onecut3	NM_139226	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr10	80940757	80940993	0.158	strongHyper	Celf5	NM_176954	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	119234310	119234397	0.158	strongHyper	Grip1	NM_133442	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	22672928	22673197	0.159	strongHyper	Tcf21	NM_011545	T:Other;
chr10	75557563	75557867	0.159	strongHyper	Slc5a4b	NM_023219	T:ExtGene;T:Gene;T:Intron;
chr10	126668064	126668267	0.159	strongHyper	Kif5a	NM_008447	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	127972318	127972873	0.159	strongHyper	Zc3h10	NM_134003	T:LTR;T:SINE;
chr10	12661010	12661166	0.16	strongHyper	Stx11	NM_001163590	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr10	52769532	52769722	0.16	strongHyper	Slc35f1	NM_178675	T:ExtGene;T:Gene;T:Intron;T:LINE;T:LTR;
chr10	66906271	66906628	0.16	strongHyper	Egr2	NM_010118	T:LTR;
chr10	93819824	93820184	0.16	strongHyper	Gm4792	NR_033209	T:Other;
chr10	7553699	7553945	0.161	strongHyper	Zc3h12d	NM_172785	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr10	58469878	58470164	0.161	strongHyper	Sh3rf3	NM_172788	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	107751637	107751762	0.161	strongHyper	Pawr	NM_054056	T:Other;
chr10	117192390	117192600	0.161	strongHyper	Nup107	NM_134010	T:ExtGene;T:Gene;T:Intron;
chr10	80350246	80350338	0.162	strongHyper	Tmprss9	NM_001081688	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	41871045	41871504	0.163	strongHyper	Foxo3	NM_019740	T:Other;
chr10	79432259	79432392	0.163	strongHyper	Wdr18	NM_175450	T:CGI_shore;T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	84372552	84372668	0.163	strongHyper	Rfx4	NM_027689	T:Other;
chr10	93304875	93305143	0.164	strongHyper	Usp44	NM_183199	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	113826120	113826607	0.164	strongHyper	Trhde	NM_146241	T:Other;
chr10	98728681	98728995	0.165	strongHyper	Dusp6	NM_026268	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr10	62009563	62009804	0.167	strongHyper	2510003E04Rik	NM_028197	T:Other;
chr10	42033366	42033585	0.168	strongHyper	Lace1	NM_145743	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr10	80351118	80351170	0.168	strongHyper	Tmprss9	NM_001081688	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr10	94753942	94754455	0.168	strongHyper	Cradd	NM_009950	T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr10	79764989	79765294	0.169	strongHyper	Apc2	NM_011789	T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr10	120295045	120295121	0.169	strongHyper	Gm15910	NR_038023	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:LINE;
chr10	48787252	48787302	0.17	strongHyper	C130030K03Rik	NR_046212	T:LINE;
chr10	60473256	60473351	0.171	strongHyper	4930565A17	NR_040638	T:Other;
chr10	61245480	61245591	0.171	strongHyper	H2afy2	NM_207000	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	82670769	82671001	0.171	strongHyper	Chst11	NM_021439	T:Other;
chr10	75817935	75818047	0.173	strongHyper	Pcnt	NM_008787	T:ExtGene;T:Gene;T:Intron;
chr10	59327413	59327645	0.174	strongHyper	Micu1	NM_144822	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	61288822	61289120	0.174	strongHyper	Col13a1	NM_007731	T:DNA;
chr10	66846906	66847114	0.174	strongHyper	Nrbf2	NM_001036293	T:Other;
chr10	69615810	69615936	0.174	strongHyper	Ccdc6	NM_001111121	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	75146988	75147133	0.174	strongHyper	Cabin1	NM_172549	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	40249534	40249741	0.175	strongHyper	Slc22a16	NM_027572	T:SINE;
chr10	74094003	74094328	0.176	strongHyper	Pcdh15	NM_001142735	T:Exon;T:ExtGene;T:Gene;T:LowComplexity;
chr10	80454335	80454547	0.176	strongHyper	Gng7	NM_001038655	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	117548826	117548895	0.176	strongHyper	Mdm1	NM_001162904	T:SINE;
chr10	25123670	25124283	0.177	strongHyper	Epb4.1l2	NM_001199265	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	70688806	70688856	0.177	strongHyper	Tfam	NM_009360	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr10	61350722	61350832	0.178	strongHyper	Col13a1	NM_007731	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	116835336	116835428	0.178	strongHyper	Cpsf6	NM_001013391	T:Other;
chr10	79648872	79648995	0.179	strongHyper	Efna2	NM_007909	T:CGI_shore;T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	109343402	109343559	0.179	strongHyper	Nav3	NM_001081035	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	86988198	86988337	0.18	strongHyper	Pah	NM_008777	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	93240207	93240524	0.18	strongHyper	Ntn4	NM_021320	T:Other;
chr10	122646647	122646725	0.18	strongHyper	Usp15	NM_027604	T:SINE;
chr10	18661802	18662054	0.181	strongHyper	Tnfaip3	NM_001166402	T:LTR;
chr10	33963851	33964713	0.181	strongHyper	Dse	NM_172508	T:Other;
chr10	39860877	39861099	0.181	strongHyper	Slc16a10	NM_028247	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr10	118040858	118041085	0.181	strongHyper	Ifng	NM_008337	T:LTR;T:SINE;
chr10	76397731	76397844	0.182	strongHyper	Pcbp3	NM_021568	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;
chr10	106909042	106909325	0.183	strongHyper	Myf5	NM_008656	T:SimpleRepeat;
chr10	110366429	110366754	0.183	strongHyper	Csrp2	NM_007792	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LTR;
chr10	107190640	107190749	0.184	strongHyper	Otogl	NM_001177567	T:Other;
chr10	122006781	122006934	0.184	strongHyper	A130077B15Rik	NR_040616	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TpUTR;T:TpUTR_woCGI;T:TSSdn1k;
chr10	58779421	58779657	0.188	strongHyper	P4ha1	NM_011030	T:Other;
chr10	127186993	127187173	0.191	strongHyper	Gpr182	NM_007412	T:Exon;T:ExtGene;T:Gene;T:TTSup1k;
chr10	69832070	69832251	0.192	strongHyper	Fam13c	NM_001143777	T:SINE;
chr10	79348752	79349008	0.194	strongHyper	Elane	NM_015779	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:LTR;T:SINE;
chr10	66358250	66358598	0.195	strongHyper	Reep3	NM_001204915	T:SINE;
chr10	94549081	94549264	0.195	strongHyper	Cradd	NM_009950	T:Other;
chr10	126620704	126621019	0.195	strongHyper	Arhgef25	NM_001166413	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	34466252	34466354	0.196	strongHyper	Frk	NM_001159544	T:LTR;
chr10	70593820	70593916	0.196	strongHyper	Bicc1	NM_031397	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	6007601	6007666	0.197	strongHyper	Akap12	NM_031185	T:ExtGene;T:Gene;T:Intron;
chr10	85742666	85742860	0.197	strongHyper	Syn3	NM_013722	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr10	94307585	94307918	0.197	strongHyper	Plxnc1	NM_018797	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	80867589	80867661	0.2	strongHyper	Nfic	NM_008688	T:Exon;T:ExtGene;T:Gene;
chr10	118474891	118475141	0.2	strongHyper	1700064J06Rik	NR_045348	T:LTR;
chr10	119837329	119837411	0.2	strongHyper	Hmga2	NM_010441	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	129577096	129577247	0.201	strongHyper	Olfr824	NM_146674	T:Other;
chr10	70394044	70394214	0.204	strongHyper	Bicc1	NM_031397	T:ExtGene;T:Gene;T:Intron;
chr10	88085624	88085745	0.205	strongHyper	Mybpc1	NM_001252372	T:Other;
chr10	92907260	92907356	0.205	strongHyper	Lta4h	NM_008517	T:DNA;
chr10	117489476	117489569	0.206	strongHyper	Mdm1	NM_001162904	T:Other;
chr10	3144892	3144966	0.207	strongHyper	Cnksr3	NM_172546	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	119399543	119399640	0.207	strongHyper	Grip1	NM_028736	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	51743170	51743267	0.208	strongHyper	Vgll2	NM_153786	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr10	79875955	79876010	0.208	strongHyper	Tcf3	NM_001164147	T:Exon;T:ExtGene;T:Gene;
chr10	126909983	126910037	0.208	strongHyper	R3hdm2	NM_001168293	T:ExtGene;T:Gene;T:Intron;
chr10	126548375	126548454	0.209	strongHyper	Os9	NM_001171026	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	76005651	76005992	0.21	strongHyper	Lss	NM_146006	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	21647669	21647862	0.211	strongHyper	Sgk1	NM_001161845	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	80190221	80190340	0.211	strongHyper	Ap3d1	NM_007460	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	94709026	94709217	0.211	strongHyper	Cradd	NM_009950	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	60886205	60886262	0.212	strongHyper	Nodal	NM_013611	T:Exon;T:ExtGene;T:Gene;
chr10	77868999	77869337	0.212	strongHyper	Rrp1	NM_010925	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	19081741	19081814	0.213	strongHyper	Olig3	NM_053008	T:Other;
chr10	70887712	70887793	0.214	strongHyper	Ipmk	NM_027184	T:Other;
chr10	110892033	110892406	0.215	strongHyper	Nap1l1	NM_015781	T:LINE;
chr10	110085818	110086059	0.217	strongHyper	9230102K24Rik	NR_028438	T:LTR;
chr10	93804446	93804530	0.218	strongHyper	Gm4792	NR_033209	T:Other;
chr10	10478572	10478710	0.219	strongHyper	Grm1	NM_001114333	T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	59155425	59155503	0.22	strongHyper	Micu1	NM_144822	T:Other;
chr10	66393815	66393908	0.22	strongHyper	Reep3	NM_001204915	T:Other;
chr10	18908171	18908259	0.221	strongHyper	Gm20139	NR_038022	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr10	69175467	69175583	0.221	strongHyper	Ank3	NM_146005	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	92788855	92788952	0.221	strongHyper	Gm17745	NR_038014	T:Other;
chr10	6217868	6217937	0.222	strongHyper	Mthfd1l	NM_001170786	T:ExtGene;T:Gene;T:Intron;
chr10	40965056	40965242	0.223	strongHyper	Fig4	NM_133999	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:Rleft;
chr10	79818202	79818401	0.223	strongHyper	Plk5	NM_183152	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	124827413	124827585	0.223	strongHyper	Slc16a7	NM_011391	T:CGI_shore;
chr10	95692920	95693095	0.224	strongHyper	Eea1	NM_001001932	T:Other;
chr10	60675864	60675982	0.226	strongHyper	Adamts14	NM_001081127	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	90787472	90787534	0.227	strongHyper	Tmpo	NM_011605	T:SINE;
chr10	35241609	35241689	0.229	strongHyper	Frk	NM_001159544	T:LINE;
chr10	83850414	83850522	0.23	strongHyper	Nuak1	NM_001004363	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	59587516	59587597	0.231	strongHyper	Spock2	NM_052994	T:ExtGene;T:Gene;T:Intron;
chr10	77525879	77526195	0.232	strongHyper	Dnmt3l	NM_019448	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr10	25154341	25154578	0.233	strongHyper	Epb4.1l2	NM_013511	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	57357028	57357216	0.233	strongHyper	Pkib	NM_001039051	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	58291005	58291125	0.234	strongHyper	Sh3rf3	NM_172788	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	79257060	79257177	0.234	strongHyper	Palm	NM_001161747	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr10	91009148	91009210	0.234	strongHyper	Tmpo	NM_011605	T:Other;
chr10	68022648	68022755	0.235	strongHyper	1700040L02Rik	NM_028491	T:Other;
chr10	82329618	82329679	0.235	strongHyper	Eid3	NM_025499	T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr10	90150495	90150681	0.235	strongHyper	Anks1b	NM_001177396	T:ExtGene;T:Gene;T:Intron;
chr10	79999484	79999551	0.237	strongHyper	Atp8b3	NM_026094	T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr10	116869833	116869918	0.237	strongHyper	Cpsf6	NM_001013391	T:DNA;
chr10	118441043	118441128	0.237	strongHyper	1700064J06Rik	NR_045348	T:LINE;
chr10	127025163	127025348	0.242	strongHyper	Lrp1	NM_008512	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr10	128174560	128174675	0.244	strongHyper	Dgka	NM_016811	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	93797614	93797704	0.248	strongHyper	Gm4792	NR_033209	T:Other;
chr10	36557923	36558432	0.249	strongHyper	Hs3st5	NM_001081208	T:LTR;
chr10	60700811	60700871	0.249	strongHyper	Adamts14	NM_001081127	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	77704133	77704292	0.254	strongHyper	Trappc10	NM_001081055	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	69947839	69948141	0.255	strongHyper	Fam13c	NM_001143776	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SimpleRepeat;
chr10	79863249	79863862	0.255	strongHyper	Mbd3	NM_013595	T:CGI_shore;T:SINE;
chr10	83566936	83567026	0.264	strongHyper	Nuak1	NM_001004363	T:Other;
chr10	102341555	102341610	0.265	strongHyper	Alx1	NM_172553	T:Other;
chr10	112022128	112022244	0.265	strongHyper	Kcnc2	NM_001025581	T:LINE;
chr10	120746034	120746096	0.268	strongHyper	Tbc1d30	NM_029057	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	126062692	126062874	0.269	strongHyper	Xrcc6bp1	NM_026858	T:DNA;
chr10	114941683	114941739	0.272	strongHyper	Lgr5	NM_010195	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	18108772	18108867	0.273	strongHyper	Nhsl1	NM_173390	T:Other;
chr10	29194313	29194494	0.274	strongHyper	Rspo3	NM_028351	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	118677346	118677447	0.274	strongHyper	Cand1	NM_027994	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	122254877	122254938	0.274	strongHyper	Ppm1h	NM_176919	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	61335007	61335073	0.278	strongHyper	Col13a1	NM_007731	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	34203540	34203693	0.279	strongHyper	Frk	NM_001159544	T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr10	87883205	87883374	0.288	strongHyper	Gnptab	NM_001004164	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;T:SINE;
chr10	70488036	70488102	0.289	strongHyper	Bicc1	NM_031397	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	94368457	94368518	0.291	strongHyper	Plxnc1	NM_018797	T:ExtGene;T:Gene;T:Intron;
chr10	66492268	66492328	0.307	strongHyper	Reep3	NM_001204915	T:ExtGene;T:Gene;T:Intron;
chr10	36914851	36915012	0.313	strongHyper	Marcks	NM_008538	T:Other;
chr10	58200964	58201244	0.316	strongHyper	BB019430	NR_033565	T:LTR;
chr10	93524418	93524522	0.322	strongHyper	Fgd6	NM_053072	T:ExtGene;T:Gene;T:Intron;
chr10	126695753	126695824	0.324	strongHyper	Kif5a	NM_008447	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	7731049	7731234	0.331	strongHyper	Tab2	NM_138667	T:Other;
chr10	19780690	19780763	0.342	strongHyper	Map3k5	NM_008580	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	60630166	60630219	0.409	strongHyper	Tbata	NM_001017441	T:Other;
chr11	49171994	49172081	0.15	strongHyper	Olfr1390	NM_147065	T:LTR;
chr11	119822061	119822345	0.15	strongHyper	Baiap2	NM_001037754	T:ExtGene;T:Gene;T:Intron;
chr11	32026092	32026325	0.151	strongHyper	Il9r	NM_001134458	T:LTR;
chr11	57712560	57712807	0.151	strongHyper	Hand1	NM_008213	T:Other;
chr11	67976098	67976375	0.151	strongHyper	Stx8	NM_018768	T:ExtGene;T:Gene;T:Intron;
chr11	96117289	96117382	0.151	strongHyper	Gm53	NR_037977	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr11	112059384	112059505	0.151	strongHyper	BC006965	NR_024085	T:Other;
chr11	118295275	118295630	0.151	strongHyper	C1qtnf1	NM_019959	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr11	51457180	51457942	0.152	strongHyper	N4bp3	NM_145974	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSup1k;
chr11	51979587	51980167	0.152	strongHyper	Olfr1372-ps1	NR_034155	T:CGI_shore;
chr11	59101502	59102163	0.152	strongHyper	Wnt3a	NM_009522	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr11	76426392	76426496	0.152	strongHyper	Abr	NM_198894	T:Other;
chr11	95611157	95611233	0.152	strongHyper	Zfp652	NM_201609	T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr11	21906857	21907098	0.153	strongHyper	Ehbp1	NM_001252515	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr11	49447920	49448018	0.153	strongHyper	Flt4	NM_008029	T:CGI_shore;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr11	67489202	67489273	0.153	strongHyper	Gas7	NM_001109657	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr11	113472749	113472991	0.153	strongHyper	Sstr2	NM_001042606	T:Other;
chr11	116920660	116920794	0.153	strongHyper	2810008D09Rik	NR_027059	T:SINE;
chr11	101130829	101131151	0.154	strongHyper	Wnk4	NM_175638	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr11	113034454	113034794	0.154	strongHyper	2610035D17Rik	NR_015556	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:LTR;
chr11	119610216	119610604	0.154	strongHyper	Rptor	NM_028898	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr11	120458481	120458632	0.155	strongHyper	Alyref	NM_011568	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;
chr11	69370977	69371136	0.156	strongHyper	Efnb3	NM_007911	T:1stIntron;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr11	11926857	11926985	0.157	strongHyper	Grb10	NM_001177629	T:CGI_shore;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr11	119909717	119909781	0.157	strongHyper	Aatk	NM_001198785	T:CGI_shore;
chr11	120495716	120495903	0.157	strongHyper	Mafg	NM_010756	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr11	16374322	16374377	0.159	strongHyper	Sec61g	NM_001109971	T:SINE;
chr11	102808719	102808986	0.159	strongHyper	C1ql1	NM_011795	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr11	52095272	52095382	0.16	strongHyper	Tcf7	NM_009331	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr11	59368368	59368488	0.16	strongHyper	Nlrp3	NM_145827	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr11	79722182	79722333	0.16	strongHyper	Utp6	NM_144826	T:Other;
chr11	83226179	83226234	0.16	strongHyper	Rasl10b	NM_001013386	T:Exon;T:ExtGene;T:Gene;
chr11	116523055	116523454	0.16	strongHyper	Gm11744	NM_001163318	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr11	4964162	4964222	0.161	strongHyper	Gas2l1	NM_001190408	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Exon;T:ExtGene;T:Gene;
chr11	88990698	88990835	0.161	strongHyper	Gm525	NM_001033266	T:Other;
chr11	90281062	90281533	0.161	strongHyper	Hlf	NM_172563	T:CGI_shore;
chr11	45359923	45360115	0.162	strongHyper	F630206G17Rik	NR_045876	T:Other;
chr11	49700529	49700628	0.162	strongHyper	Mapk9	NM_001163671	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr11	66933707	66933949	0.162	strongHyper	2310065F04Rik	NR_038055	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr11	85528556	85529020	0.162	strongHyper	8430403D17Rik	NR_045875	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr11	96228193	96228383	0.162	strongHyper	Hoxb1	NM_008266	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr11	54919903	54920539	0.163	strongHyper	Gm2a	NM_010299	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr11	59402769	59403153	0.163	strongHyper	Olfr223	NM_146429	T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;T:TTSup1k;
chr11	114088004	114088263	0.163	strongHyper	1700092K14Rik	NR_045930	T:SimpleRepeat;
chr11	55232109	55232289	0.164	strongHyper	Sparc	NM_009242	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr11	85914007	85914183	0.164	strongHyper	Brip1	NM_178309	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr11	102290241	102290402	0.164	strongHyper	Grn	NM_008175	T:Other;
chr11	69813972	69814137	0.165	strongHyper	Dvl2	NM_007888	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:CGI_wiTTSdn1k;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;T:TTSdn1k;T:TTSdn1k_wiCGI;
chr11	81781791	81781979	0.165	strongHyper	Accn1	NM_001034013	T:CGI_shore;T:1stExon;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;T:TSSup1k;T:TSSup1k_wiCGI;
chr11	97373099	97373272	0.165	strongHyper	Srcin1	NM_018873	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr11	110424579	110424631	0.165	strongHyper	Map2k6	NM_011943	T:Other;
chr11	118476372	118476645	0.166	strongHyper	Rbfox3	NM_001024931	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr11	29724834	29725337	0.168	strongHyper	4931440F15Rik	NM_176829	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr11	48836856	48836917	0.168	strongHyper	9930111J21Rik2	NM_173434	T:LINE;
chr11	36090852	36090975	0.169	strongHyper	Odz2	NM_011856	T:ExtGene;T:Gene;T:Intron;
chr11	11767648	11767977	0.17	strongHyper	Ddc	NM_016672	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;T:SimpleRepeat;
chr11	53277515	53277643	0.17	strongHyper	Shroom1	NM_027917	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr11	66897641	66897705	0.17	strongHyper	Myh3	NM_001099635	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr11	80291490	80291602	0.17	strongHyper	Cdk5r1	NM_009871	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
