#chrom	start	end	Meth Dif_24mo-4mo	class_24mo_v_4mo	Gene name	name	features
chr1	36685348	36685645	-0.168	strongHypo	Fam178b	NM_201365	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr1	108607083	108607501	-0.166	strongHypo	Bcl2	NM_009741	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;
chr1	123436848	123437152	-0.165	strongHypo	Htr5b	NM_010483	T:Other;
chr1	138678516	138678883	-0.165	strongHypo	Gm16880	NR_037986	T:Other;
chr1	132594342	132594719	-0.164	strongHypo	Pfkfb2	NM_001162416	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;T:TTSup1k;
chr1	191552987	191553324	-0.164	strongHypo	Ptpn14	NM_008976	T:CGI_shore;T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr1	74309200	74309483	-0.163	strongHypo	Arpc2	NM_029711	T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1	169176510	169176628	-0.163	strongHypo	Uck2	NM_030724	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr1	128822131	128822398	-0.162	strongHypo	Nckap5	NM_001081756	T:Other;
chr1	133936908	133937314	-0.162	strongHypo	Mfsd4	NM_001114662	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr1	173090277	173091157	-0.162	strongHypo	Mpz	NM_008623	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;T:LowComplexity;
chr1	36803614	36803777	-0.161	strongHypo	4933424G06Rik	NR_040290	T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr1	187027239	187027359	-0.16	strongHypo	Rab3gap2	NM_001163754	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr1	191684797	191684947	-0.157	strongHypo	Ptpn14	NM_008976	T:ExtGene;T:Gene;T:Intron;
chr1	140682481	140682761	-0.156	strongHypo	Lhx9	NM_001025565	T:LINE;
chr1	155589907	155590234	-0.156	strongHypo	Rgs16	NM_011267	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr1	167632918	167633179	-0.156	strongHypo	Rcsd1	NM_001038846	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1	42299345	42299458	-0.155	strongHypo	2610017I09Rik	NR_027826	T:Other;
chr1	64166169	64166518	-0.155	strongHypo	Klf7	NM_033563	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr1	163905108	163905379	-0.155	strongHypo	4930558K02Rik	NM_001204904	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr1	15790282	15790713	-0.153	strongHypo	Terf1	NM_009352	T:Other;
chr1	138466459	138466682	-0.153	strongHypo	Kif14	NM_001081258	T:LowComplexity;
chr1	173181379	173181510	-0.153	strongHypo	Adamts4	NM_172845	T:1stExon;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr1	187960548	187960914	-0.152	strongHypo	Lyplal1	NM_146106	T:Other;
chr1	75389782	75390035	-0.151	strongHypo	Speg	NM_001085370	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr1	130337174	130337528	-0.151	strongHypo	Dars	NM_145507	T:Other;
chr1	75737695	75737920	-0.15	strongHypo	Slc4a3	NM_009208	T:Other;
chr10	110187861	110187959	-0.5	strongHypo	E2f7	NM_178609	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	16214870	16215011	-0.482	strongHypo	Gm20125	NR_038020	T:Other;
chr10	120587501	120587551	-0.463	strongHypo	Wif1	NM_011915	T:Other;
chr10	23213472	23213632	-0.449	strongHypo	Eya4	NM_010167	T:Other;
chr10	117356303	117356393	-0.433	strongHypo	4933411E08Rik	NR_045342	T:Other;
chr10	121890939	121890994	-0.416	strongHypo	Avpr1a	NM_016847	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	41693432	41693655	-0.4	strongHypo	Armc2	NM_001034858	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	74036029	74036220	-0.399	strongHypo	Pcdh15	NM_001142735	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	24771702	24771755	-0.387	strongHypo	Akap7	NM_018747	T:Other;
chr10	103437281	103437445	-0.375	strongHypo	Gm4340	NM_001177535	T:Other;
chr10	104675417	104675578	-0.369	strongHypo	Tmtc2	NM_177368	T:ExtGene;T:Gene;T:Intron;T:Rleft;
chr10	98692329	98692399	-0.361	strongHypo	Poc1b	NM_027740	T:Other;
chr10	61958285	61958448	-0.36	strongHypo	Srgn	NM_011157	T:ExtGene;T:Gene;T:Intron;
chr10	106022082	106022372	-0.358	strongHypo	Ppfia2	NM_001205341	T:ExtGene;T:Gene;T:Intron;
chr10	83174733	83174905	-0.356	strongHypo	1500009L16Rik	NM_001145198	T:Other;
chr10	61783232	61783418	-0.353	strongHypo	Hk1	NM_001146100	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	54475325	54475407	-0.351	strongHypo	Gm16998	NR_038016	T:Other;
chr10	87323660	87323787	-0.348	strongHypo	Igf1	NM_001111275	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr10	88900810	88901069	-0.342	strongHypo	Gas2l3	NM_001033331	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr10	127985294	127985433	-0.334	strongHypo	Rpl41	NM_018860	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_wiCGI;T:TpUTR;T:TpUTR_woCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:TTSup1k;
chr10	41321842	41322251	-0.331	strongHypo	Ccdc162	NM_001177571	T:Other;
chr10	53609518	53609825	-0.331	strongHypo	Man1a	NM_008548	T:Other;
chr10	74453632	74453706	-0.323	strongHypo	Gnaz	NM_010311	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	98777077	98777163	-0.323	strongHypo	Dusp6	NM_026268	T:Other;
chr10	23212589	23212800	-0.322	strongHypo	Eya4	NM_010167	T:Other;
chr10	128283057	128283155	-0.322	strongHypo	Sarnp	NM_025364	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	12596719	12596828	-0.32	strongHypo	Utrn	NM_011682	T:SINE;
chr10	17793454	17793619	-0.317	strongHypo	Reps1	NM_001111065	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	88973952	88974054	-0.315	strongHypo	Nr1h4	NM_001163504	T:ExtGene;T:Gene;T:Intron;
chr10	19676575	19677267	-0.314	strongHypo	Map3k5	NM_008580	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr10	53489786	53490003	-0.31	strongHypo	Fam184a	NM_001081428	T:DNA;T:LTR;
chr10	27833410	27833624	-0.308	strongHypo	Ptprk	NM_008983	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	22907535	22907720	-0.307	strongHypo	Eya4	NM_010167	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	7649022	7649082	-0.306	strongHypo	Tab2	NM_138667	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	59755128	59755224	-0.305	strongHypo	Psap	NM_001146124	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	94656424	94656630	-0.304	strongHypo	Cradd	NM_009950	T:ExtGene;T:Gene;T:Intron;
chr10	109340869	109340954	-0.296	strongHypo	Nav3	NM_001081035	T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	38966545	38966839	-0.294	strongHypo	Wisp3	NM_001127376	T:LTR;
chr10	53256479	53256633	-0.294	strongHypo	Mcm9	NM_027830	T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	13153061	13153208	-0.292	strongHypo	Phactr2	NM_001195065	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	41788994	41789284	-0.29	strongHypo	Armc2	NM_001034858	T:SINE;
chr10	12316948	12317143	-0.288	strongHypo	Utrn	NM_011682	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	122350205	122350390	-0.282	strongHypo	Ppm1h	NM_176919	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr10	4746741	4746995	-0.279	strongHypo	Myct1	NM_026793	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	18656714	18656845	-0.275	strongHypo	Tnfaip3	NM_001166402	T:LINE;
chr10	19684703	19684938	-0.268	strongHypo	Map3k5	NM_008580	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	122332039	122332098	-0.268	strongHypo	Ppm1h	NM_176919	T:ExtGene;T:Gene;T:Intron;
chr10	69334877	69335476	-0.267	strongHypo	Ank3	NM_146005	T:ExtGene;T:Gene;T:Intron;
chr10	110504758	110504828	-0.265	strongHypo	Zdhhc17	NM_172554	T:LINE;
chr10	27824954	27825440	-0.264	strongHypo	Ptprk	NM_008983	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	59192053	59192365	-0.264	strongHypo	Micu1	NM_144822	T:ExtGene;T:Gene;T:Intron;T:LINE;T:SINE;
chr10	107378793	107378862	-0.263	strongHypo	Otogl	NM_001177567	T:Other;
chr10	116483028	116483084	-0.263	strongHypo	Lrrc10	NM_146242	T:1stExon;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr10	13589352	13589407	-0.261	strongHypo	Aig1	NM_025446	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	80780028	80780114	-0.258	strongHypo	Pip5k1c	NM_001146687	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	120899079	120899147	-0.258	strongHypo	Rassf3	NM_138956	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	18565445	18565747	-0.257	strongHypo	Perp	NM_022032	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr10	58101078	58101163	-0.256	strongHypo	Edar	NM_010100	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;
chr10	95540252	95540403	-0.256	strongHypo	Eea1	NM_001001932	T:Other;
chr10	13434794	13435185	-0.255	strongHypo	Aig1	NM_025446	T:ExtGene;T:Gene;T:Intron;
chr10	114952796	114953005	-0.254	strongHypo	Lgr5	NM_010195	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	115643067	115643617	-0.254	strongHypo	Ptprr	NM_001161838	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	118547781	118547986	-0.251	strongHypo	1700064J06Rik	NR_045348	T:Other;
chr10	79543545	79543622	-0.249	strongHypo	Sbno2	NM_183426	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	33552315	33552386	-0.248	strongHypo	Sult3a1	NM_020565	T:LINE;
chr10	67425404	67425489	-0.247	strongHypo	Rtkn2	NM_001081346	T:Other;
chr10	115747651	115747916	-0.244	strongHypo	Ptprb	NM_029928	T:ExtGene;T:Gene;T:Intron;
chr10	84044045	84044141	-0.243	strongHypo	Tcp11l2	NM_146008	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;
chr10	8603474	8603546	-0.238	strongHypo	Sash1	NM_175155	T:CGI_shore;T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	128157636	128157801	-0.237	strongHypo	Dgka	NM_016811	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr10	9586448	9587127	-0.234	strongHypo	Stxbp5	NM_001081344	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	107548662	107548961	-0.234	strongHypo	Ppp1r12a	NM_027892	T:DNA;
chr10	116332362	116332681	-0.234	strongHypo	Gm239	NM_001033333	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	17444524	17444579	-0.233	strongHypo	Cited2	NM_010828	T:CGI_shore;T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr10	69559378	69559451	-0.232	strongHypo	Ccdc6	NM_001111121	T:CGI;T:CGI_shore;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	125828932	125829093	-0.232	strongHypo	Lrig3	NM_177152	T:Other;
chr10	17445521	17447079	-0.23	strongHypo	Cited2	NM_010828	T:CGI_shore;T:ExtGene;T:TTSdn1k;T:TTSdn1k_woCGI;T:SimpleRepeat;
chr10	59393730	59394011	-0.229	strongHypo	Ddit4	NM_029083	T:Other;
chr10	88913189	88913443	-0.229	strongHypo	Nr1h4	NM_001163700	T:Other;
chr10	56202374	56202452	-0.228	strongHypo	Gja1	NM_010288	T:Other;
chr10	119885829	119886003	-0.228	strongHypo	Hmga2	NM_010441	T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;
chr10	13240260	13240363	-0.226	strongHypo	Fuca2	NM_025799	T:SimpleRepeat;
chr10	58125633	58125732	-0.226	strongHypo	Edar	NM_010100	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr10	8554797	8555438	-0.225	strongHypo	Sash1	NM_175155	T:ExtGene;T:Gene;T:Intron;
chr10	85681283	85681425	-0.225	strongHypo	Syn3	NM_013722	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	23170105	23170270	-0.224	strongHypo	Eya4	NM_010167	T:Other;
chr10	74775132	74775330	-0.224	strongHypo	Specc1l	NM_001145826	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;T:TTSup1k;
chr10	119313831	119314127	-0.223	strongHypo	Grip1	NM_028736	T:ExtGene;T:Gene;T:Intron;
chr10	120131521	120131660	-0.223	strongHypo	4921513I03Rik	NR_038003	T:Other;
chr10	99421497	99421580	-0.221	strongHypo	Kitl	NM_013598	T:LINE;
chr10	118448193	118448339	-0.219	strongHypo	1700064J06Rik	NR_045348	T:Other;
chr10	40145448	40145514	-0.218	strongHypo	Cdk19	NM_001168304	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	42574900	42575651	-0.218	strongHypo	Scml4	NM_172938	T:LINE;T:LTR;T:SINE;
chr10	121534682	121534805	-0.218	strongHypo	Tmem5	NM_153059	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	23786841	23787185	-0.217	strongHypo	Taar8a	NM_001010830	T:LTR;
chr10	82319215	82319266	-0.217	strongHypo	Txnrd1	NM_001042523	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:LINE;
chr10	84855827	84855938	-0.216	strongHypo	Btbd11	NM_028709	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	116479455	116479595	-0.216	strongHypo	Lrrc10	NM_146242	T:Other;
chr10	53758600	53758896	-0.215	strongHypo	Man1a	NM_008548	T:ExtGene;T:Gene;T:Intron;
chr10	58515191	58515303	-0.215	strongHypo	Sh3rf3	NM_172788	T:ExtGene;T:Gene;T:Intron;
chr10	12890629	12890743	-0.214	strongHypo	Fam164b	NM_029172	T:ExtGene;T:Gene;T:Intron;
chr10	117486214	117487053	-0.214	strongHypo	Mdm1	NM_001162904	T:LTR;T:SINE;
chr10	45166246	45166354	-0.213	strongHypo	Lin28b	NM_001031772	T:ExtGene;T:Gene;T:Intron;
chr10	58137884	58138293	-0.213	strongHypo	Edar	NM_010100	T:1stExon;T:1stIntron;T:Exon;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;T:TSSdn1k;
chr10	98722591	98722761	-0.212	strongHypo	Dusp6	NM_026268	T:CGI_shore;
chr10	12889673	12889723	-0.211	strongHypo	Fam164b	NM_029172	T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	66519350	66519501	-0.211	strongHypo	Reep3	NM_001204915	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	66384417	66384891	-0.21	strongHypo	Reep3	NM_001204915	T:Other;
chr10	40928861	40929124	-0.208	strongHypo	Fig4	NM_133999	T:ExtGene;T:Gene;T:Intron;T:LINE;
chr10	98634920	98634992	-0.207	strongHypo	Poc1b	NM_027740	T:ExtGene;T:Gene;T:Intron;
chr10	118640614	118640828	-0.207	strongHypo	Cand1	NM_027994	T:ExtGene;T:Gene;T:Intron;
chr10	14398382	14398980	-0.206	strongHypo	Vta1	NM_025418	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	40209634	40209688	-0.206	strongHypo	Cdk19	NM_001168304	T:Other;
chr10	62306523	62306884	-0.206	strongHypo	Tet1	NM_001253857	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	111012744	111012964	-0.205	strongHypo	4933440J02Rik	NR_045344	T:SimpleRepeat;
chr10	85565275	85565558	-0.204	strongHypo	4930486F22Rik	NR_038024	T:1stIntron;T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr10	69583271	69583431	-0.203	strongHypo	Ccdc6	NM_001111121	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	111421654	111421897	-0.202	strongHypo	Krr1	NM_178610	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSdn1k;T:TTSdn1k_woCGI;
chr10	59756160	59756289	-0.2	strongHypo	Psap	NM_001146124	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	60984405	60984522	-0.2	strongHypo	Lrrc20	NM_153542	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	68439336	68439658	-0.2	strongHypo	Tmem26	NM_177794	T:Other;
chr10	74928468	74928692	-0.2	strongHypo	4933407G14Rik	NR_045841	T:LINE;
chr10	79324418	79324968	-0.2	strongHypo	BC005764	NM_001170935	T:Exon;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr10	13051336	13051503	-0.198	strongHypo	Phactr2	NM_001195066	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	68917339	68917439	-0.198	strongHypo	Ank3	NM_146005	T:LTR;
chr10	79535759	79537456	-0.198	strongHypo	Sbno2	NM_183426	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:SINE;
chr10	89190482	89190568	-0.196	strongHypo	Actr6	NM_025914	T:ExtGene;T:Gene;T:Intron;
chr10	102508563	102508743	-0.196	strongHypo	Lrriq1	NM_001163559	T:Other;
chr10	126420603	126420705	-0.196	strongHypo	Ctdsp2	NM_001113470	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	82614896	82615288	-0.195	strongHypo	Chst11	NM_021439	T:ExtGene;T:Gene;T:Intron;
chr10	13089519	13089898	-0.194	strongHypo	Phactr2	NM_001195066	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	114753467	114753714	-0.193	strongHypo	Rab21	NM_024454	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:SINE;
chr10	21409712	21409991	-0.192	strongHypo	Gm5420	NR_045843	T:ExtGene;T:Prom;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_woCGI;
chr10	41969618	41969762	-0.192	strongHypo	Foxo3	NM_019740	T:ExtGene;T:Gene;T:Intron;
chr10	94403669	94404149	-0.192	strongHypo	Plxnc1	NM_018797	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;
chr10	79997206	79997566	-0.191	strongHypo	Atp8b3	NM_026094	T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	95344554	95344769	-0.191	strongHypo	Eea1	NM_001001932	T:Other;
chr10	122367149	122367453	-0.191	strongHypo	Ppm1h	NM_001110218	T:ExtGene;T:Gene;T:Intron;
chr10	127898005	127898577	-0.191	strongHypo	Smarcc2	NM_001114096	T:CGI_shore;T:1stIntron;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	74887243	74887356	-0.19	strongHypo	Upb1	NM_133995	T:Center30ct;T:Exon;T:ExtGene;T:Gene;T:Intron;
chr10	68570190	68570255	-0.189	strongHypo	Rhobtb1	NM_001252636	T:Other;
chr10	85794154	85794515	-0.189	strongHypo	Timp3	NM_011595	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	122425402	122425514	-0.189	strongHypo	Mirlet7i	NR_029527	T:CGI_shore;
chr10	6535408	6535692	-0.186	strongHypo	Plekhg1	NM_001159942	T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:SINE;
chr10	69595741	69595883	-0.186	strongHypo	Ccdc6	NM_001111121	T:1stIntron;T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	12607960	12608337	-0.185	strongHypo	Utrn	NM_011682	T:SimpleRepeat;
chr10	74380610	74381503	-0.185	strongHypo	Rtdr1	NM_001163534	T:LINE;T:SimpleRepeat;T:SINE;
chr10	85127948	85128219	-0.185	strongHypo	Btbd11	NM_001017525	T:Other;
chr10	84684106	84684224	-0.184	strongHypo	Cry1	NM_007771	T:Other;
chr10	16714299	16714384	-0.182	strongHypo	Gm20125	NR_038020	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:TpUTR;T:TpUTR_woCGI;
chr10	57868482	57868881	-0.181	strongHypo	Lims1	NM_001193303	T:Center30ct;T:ExtGene;T:Gene;T:Intron;T:LTR;
chr10	92574235	92574570	-0.18	strongHypo	Cdk17	NM_146239	T:DNA;
chr10	23114063	23114544	-0.179	strongHypo	Eya4	NM_010167	T:Other;
chr10	62009274	62009402	-0.179	strongHypo	2510003E04Rik	NM_028197	T:Other;
chr10	56721714	56721786	-0.178	strongHypo	4930467K11Rik	NR_045353	T:Other;
chr10	127051427	127051760	-0.178	strongHypo	Lrp1	NM_008512	T:1stIntron;T:ExtGene;T:Gene;T:Intron;
chr10	17895012	17895100	-0.177	strongHypo	Ect2l	NM_001195036	T:Center30ct;T:Exon;T:ExtGene;T:Gene;
chr10	20626847	20627093	-0.177	strongHypo	Ahi1	NM_026203	T:Other;
chr10	43362233	43362476	-0.177	strongHypo	F830002L21Rik	NR_033558	T:SimpleRepeat;
chr10	126537535	126537644	-0.176	strongHypo	Os9	NM_001171026	T:ExtGene;T:Gene;T:Intron;
chr10	22911243	22911482	-0.175	strongHypo	Eya4	NM_010167	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	80887406	80887829	-0.175	strongHypo	Nfic	NM_008688	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:LowComplexity;
chr10	12810428	12810504	-0.174	strongHypo	Plagl1	NM_009538	T:CGI;T:CGI_wiGene;T:CGI_wiGeneExt2k;T:CGI_wiProm;T:CGI_wiTSSup1k;T:ExtGene;T:Prom;T:Prom_wiCGI;T:TSSup1k;T:TSSup1k_wiCGI;
chr10	13096458	13097034	-0.174	strongHypo	Phactr2	NM_001195066	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	20745799	20746072	-0.173	strongHypo	Ahi1	NM_026203	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	41900290	41900636	-0.171	strongHypo	Foxo3	NM_019740	T:Other;
chr10	80730608	80730810	-0.171	strongHypo	Apba3	NM_018758	T:CGI_shore;T:ExtGene;T:Prom;T:Prom_wiCGI;T:Prom_woCGI;T:TSSup1k;T:TSSup1k_wiCGI;T:TSSup1k_woCGI;
chr10	122309871	122310076	-0.171	strongHypo	Ppm1h	NM_176919	T:ExtGene;T:Gene;T:Intron;
chr10	128402649	128403253	-0.171	strongHypo	Mettl7b	NM_027853	T:SINE;
chr10	80873935	80874762	-0.17	strongHypo	Nfic	NM_008688	T:Center30ct;T:ExtGene;T:Gene;T:Intron;
chr10	126399609	126400161	-0.17	strongHypo	Ctdsp2	NM_001113470	T:LINE;T:LowComplexity;
chr10	12210215	12210294	-0.169	strongHypo	Utrn	NM_011682	T:ExtGene;T:Gene;T:Intron;
chr10	18721858	18722028	-0.169	strongHypo	Tnfaip3	NM_001166402	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;
chr10	69074612	69075026	-0.169	strongHypo	Ank3	NM_146005	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr10	94582404	94582725	-0.169	strongHypo	Cradd	NM_009950	T:LTR;
chr10	76802603	76802802	-0.168	strongHypo	Adarb1	NM_001024837	T:Center30ct;T:ExtGene;T:FpUTR;T:FpUTR_wiCGI;T:Gene;T:Intron;T:TpUTR;T:TpUTR_wiCGI;
chr10	72564003	72564193	-0.167	strongHypo	A330049N07Rik	NR_040646	T:CGI_shore;
chr10	86341356	86343030	-0.166	strongHypo	Stab2	NM_138673	T:Exon;T:ExtGene;T:Gene;T:Intron;T:LTR;T:SimpleRepeat;
chr10	114869235	114869367	-0.165	strongHypo	Zfc3h1	NM_001033261	T:Exon;T:ExtGene;T:Gene;T:TpUTR;T:TpUTR_woCGI;T:TTSup1k;
chr10	45702863	45703363	-0.163	strongHypo	D030045P18Rik	NR_040624	T:Other;
chr10	61971989	61972134	-0.163	strongHypo	Srgn	NM_011157	T:LTR;
chr10	107527044	107527123	-0.163	strongHypo	Ppp1r12a	NM_027892	T:DNA;
chr10	24743496	24744011	-0.161	strongHypo	Arg1	NM_007482	T:Other;
chr10	43482529	43482653	-0.16	strongHypo	1700027J07Rik	NR_040581	T:1stIntron;T:ExtGene;T:FpUTR;T:FpUTR_woCGI;T:Gene;T:Intron;T:LTR;
chr10	80640463	80640797	-0.16	strongHypo	Eef2	NM_007907	T:CGI_shore;T:Exon;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_woCGI;
chr10	117078350	117078743	-0.16	strongHypo	Cpm	NM_027468	T:ExtGene;T:Gene;T:Intron;T:SimpleRepeat;T:SINE;
chr10	126421877	126422114	-0.16	strongHypo	Ctdsp2	NM_001113470	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:DNA;
chr10	85061687	85061841	-0.159	strongHypo	Btbd11	NM_001017525	T:CGI_shore;T:ExtGene;T:Gene;T:Intron;T:Prom;T:Prom_wiCGI;T:TSSdn1k;
chr10	44188352	44188555	-0.158	strongHypo	Prdm1	NM_007548	T:SINE;
chr10	85804571	85804727	-0.158	strongHypo	Timp3	NM_011595	T:ExtGene;T:Gene;T:Intron;
chr10	93987968	93988140	-0.158	strongHypo	Tmcc3	NM_172051	T:1stIntron;T:ExtGene;T:Gene;T:Intron;T:DNA;T:SimpleRepeat;
chr10	95027968	95028147	-0.158	strongHypo	Nudt4	NM_027722	T:CGI_shore;
chr10	59382379	59382599	-0.157	strongHypo	Dnajb12	NM_019965	T:Other;
